scenario,agent_id,hour,vulnerability_score,age_bucket,cell_x,cell_y,raw_heat,effective_exposure,in_shelter,shelter_building_id
baseline,222,11,0.30180138271631185,adult,5,9,1.0551,1.0551,0,
baseline,223,11,0.19113770908623962,adult,2,0,1.5846,1.5846,0,
baseline,224,11,0.22956484340680797,adult,14,8,1.0696,1.0696,0,
baseline,225,11,0.2188924625952585,adult,9,9,1.0213,1.0213,0,
baseline,226,11,0.688413136429157,elderly,17,4,1.2876,1.2876,0,
baseline,227,11,0.7561906848382751,elderly,6,9,1.0461,1.0461,0,
baseline,228,11,0.566836488720734,child,13,1,1.562,1.562,0,
baseline,229,11,0.5049212893202911,child,2,2,1.6239,1.6239,0,
baseline,230,11,0.2379441270070261,adult,6,5,1.3481,1.3481,0,
baseline,231,11,0.21828841423349848,adult,2,5,1.3007,1.3007,0,
baseline,232,11,0.1839452306394218,adult,14,2,1.5696,1.5696,0,
baseline,233,11,0.29492040259128455,adult,7,2,1.5005,1.5005,0,
baseline,234,11,0.29013491932937124,adult,2,5,1.3007,1.3007,0,
baseline,235,11,0.34669130855252334,adult,12,8,1.0415,1.0415,0,
baseline,236,11,0.28232450555661204,adult,9,0,1.5293,1.5293,0,
baseline,237,11,0.5757509116895175,child,0,2,1.5735,1.5735,0,
baseline,238,11,0.5403723756597331,child,11,2,1.5546,1.5546,0,
baseline,239,11,0.5952182201485263,child,11,7,1.0305,1.0305,0,
baseline,0,12,0.5380812195557422,child,10,0,1.7401,1.7401,0,
baseline,1,12,0.5438885528571922,child,19,9,1.2611,1.2611,0,
baseline,2,12,0.7202561588196462,elderly,6,4,1.4204,1.4204,0,
baseline,3,12,0.216473321571373,adult,17,0,1.7646,1.7646,0,
baseline,4,12,0.179291256914281,adult,9,0,1.7973,1.7973,0,
baseline,5,12,0.7742080791371789,elderly,7,2,1.7691,1.7691,0,
baseline,6,12,0.6860132284779408,elderly,2,0,1.7689,1.7689,0,
baseline,7,12,0.24933523196076668,adult,13,4,1.425,1.425,0,
baseline,8,12,0.6343234811450121,child,4,1,1.7441,1.7441,0,
baseline,9,12,0.2937927377360272,adult,4,3,1.459,1.459,0,
baseline,10,12,0.29067965400666446,adult,15,4,1.4861,1.4861,0,
baseline,11,12,0.29337902378575376,adult,10,6,1.4301,1.4301,0,
baseline,12,12,0.2580821854764632,adult,6,9,1.1977,1.1977,0,
baseline,13,12,0.23208808428151181,adult,17,3,1.3901,1.3901,0,
baseline,14,12,0.22746461649058938,adult,17,8,1.3,1.3,0,
baseline,15,12,0.4919996898463789,child,15,6,1.5081,1.5081,0,
baseline,16,12,0.7297879386484595,child,3,5,1.4853,1.4853,0,
baseline,17,12,0.6910243835711712,elderly,16,0,1.7124,1.7124,0,
baseline,18,12,0.27290224990437284,adult,19,8,1.1743,1.1743,0,
baseline,19,12,0.5918994514851882,child,9,4,1.7626,1.7626,0,
baseline,20,12,0.20000931813748296,adult,14,5,1.4728,1.4728,0,
baseline,21,12,0.2566225962051309,adult,16,0,1.7124,1.7124,0,
baseline,22,12,0.2636593411524598,adult,1,7,1.3741,1.3741,0,
baseline,23,12,0.6949427075347202,child,14,7,1.183,1.183,0,
baseline,24,12,0.36652485810151314,adult,6,5,1.4087,1.4087,0,
baseline,25,12,0.2443193234562278,adult,0,2,1.738,1.738,0,
baseline,26,12,0.3010033863387559,adult,2,7,1.2391,1.2391,0,
baseline,27,12,0.264862699158784,adult,9,0,1.7973,1.7973,0,
baseline,28,12,0.25879019854094,adult,2,9,1.222,1.222,0,
baseline,29,12,0.31974955111962444,adult,0,7,1.2487,1.2487,0,
baseline,30,12,0.1555928571749553,adult,14,7,1.183,1.183,0,
baseline,31,12,0.548458082951535,child,14,6,1.4508,1.4508,0,
baseline,32,12,0.2544761312097897,adult,4,5,1.46,1.46,0,
baseline,33,12,0.3227939887511161,adult,15,9,1.2562,1.2562,0,
baseline,34,12,0.6558716694259125,child,15,9,1.2562,1.2562,0,
baseline,35,12,0.5492700374659585,child,9,7,1.3169,1.3169,0,
baseline,36,12,0.28742961388729216,adult,0,0,1.6909,1.6909,0,
baseline,37,12,0.862770385621313,elderly,3,4,1.5485,1.5485,0,
baseline,38,12,0.23693857704201632,adult,0,5,1.4653,1.4653,0,
baseline,39,12,0.2454791545887237,adult,3,8,1.301,1.301,0,
baseline,40,12,0.583334998890488,child,7,4,1.4108,1.4108,0,
baseline,41,12,0.2636638551640602,adult,7,3,1.3555,1.3555,0,
baseline,42,12,0.9350941601422765,elderly,12,8,1.3516,1.3516,0,
baseline,43,12,0.21562936030731708,adult,19,7,1.3385,1.3385,0,
baseline,44,12,0.5397436170004551,child,12,3,1.7263,1.7263,0,
baseline,45,12,0.18354442553252845,adult,0,2,1.738,1.738,0,
baseline,46,12,0.27255587776068274,adult,19,0,1.7681,1.7681,0,
baseline,47,12,0.30152879677991906,adult,12,5,1.7355,1.7355,0,
baseline,48,12,0.2424720207354753,adult,12,7,1.1606,1.1606,0,
baseline,49,12,0.7645513584523809,elderly,15,5,1.4203,1.4203,0,
baseline,50,12,0.41514306586559097,adult,11,8,1.2216,1.2216,0,
baseline,51,12,0.2061884568547753,adult,11,0,1.7533,1.7533,0,
baseline,52,12,0.31853752554381776,adult,7,8,1.2967,1.2967,0,
baseline,53,12,0.2638404878487771,adult,16,7,1.2478,1.2478,0,
baseline,54,12,0.21400695401395703,adult,0,3,1.4693,1.4693,0,
baseline,55,12,0.3026292881022382,adult,0,1,1.787,1.787,0,
baseline,56,12,0.7372548908762495,elderly,11,0,1.7533,1.7533,0,
baseline,57,12,0.2208870448850433,adult,7,0,1.7789,1.7789,0,
baseline,58,12,0.3144823244892736,adult,5,6,1.5334,1.5334,0,
baseline,59,12,0.22063955497119142,adult,13,1,1.7669,1.7669,0,
baseline,60,12,0.5166058535491507,child,17,3,1.3901,1.3901,0,
baseline,61,12,0.23464792877787313,adult,13,0,1.7195,1.7195,0,
baseline,62,12,0.7780271499327811,elderly,1,1,1.6957,1.6957,0,
baseline,63,12,0.7701272985546185,elderly,5,4,1.4933,1.4933,0,
baseline,64,12,0.260395348860413,adult,15,4,1.4861,1.4861,0,
baseline,65,12,0.18124989624959473,adult,17,9,1.2909,1.2909,0,
baseline,66,12,0.7479987221088478,elderly,8,9,1.3008,1.3008,0,
baseline,67,12,0.2747694705910339,adult,0,5,1.4653,1.4653,0,
baseline,68,12,0.2623728676439467,adult,16,1,1.7279,1.7279,0,
baseline,69,12,0.3475954363017591,adult,12,4,1.6704,1.6704,0,
baseline,70,12,0.18683697056304266,adult,7,9,1.2471,1.2471,0,
baseline,71,12,0.2252873014963322,adult,8,3,1.6764,1.6764,0,
baseline,72,12,0.3073174185068305,adult,3,6,1.4636,1.4636,0,
baseline,73,12,0.28651314785661347,adult,19,3,1.4717,1.4717,0,
baseline,74,12,0.7497164804572996,elderly,0,7,1.2487,1.2487,0,
baseline,75,12,0.8576126643135189,elderly,13,2,1.672,1.672,0,
baseline,76,12,0.24339714453787592,adult,3,5,1.4853,1.4853,0,
baseline,77,12,0.5658695094941405,child,6,3,1.414,1.414,0,
baseline,78,12,0.2557292455827229,adult,19,2,1.7091,1.7091,0,
baseline,79,12,0.31274852127145286,adult,4,5,1.46,1.46,0,
baseline,80,12,0.24192319037630758,adult,0,0,1.6909,1.6909,0,
baseline,81,12,0.7495257436955758,elderly,19,6,1.3944,1.3944,0,
baseline,82,12,0.2094635281564155,adult,16,1,1.7279,1.7279,0,
baseline,83,12,0.2368250785688548,adult,12,1,1.7406,1.7406,0,
baseline,84,12,0.7597628712547879,elderly,3,7,1.3092,1.3092,0,
baseline,85,12,0.2134449412553841,adult,11,7,1.3086,1.3086,0,
baseline,86,12,0.26029034175119803,adult,7,3,1.3555,1.3555,0,
baseline,87,12,0.8739793646798583,elderly,9,9,1.1914,1.1914,0,
baseline,88,12,0.23068402377938965,adult,19,8,1.1743,1.1743,0,
baseline,89,12,0.21593278881496686,adult,14,3,1.4029,1.4029,0,
baseline,90,12,0.7286621276353521,elderly,13,9,1.2746,1.2746,0,
baseline,91,12,0.2651344904420061,adult,18,2,1.8346,1.8346,0,
baseline,92,12,0.20377115206369537,adult,17,4,1.5153,1.5153,0,
baseline,93,12,0.20132533923371512,adult,2,6,1.4111,1.4111,0,
baseline,94,12,0.7049720665964455,elderly,0,9,1.2523,1.2523,0,
baseline,95,12,0.25100462370739207,adult,15,1,1.744,1.744,0,
baseline,96,12,0.4955828490431283,child,4,7,1.1448,1.1448,0,
baseline,97,12,0.27283994893939245,adult,17,0,1.7646,1.7646,0,
baseline,98,12,0.21712454129440448,adult,16,7,1.2478,1.2478,0,
baseline,99,12,0.7185461557640977,elderly,6,7,1.2451,1.2451,0,
baseline,100,12,0.4754623971272218,child,12,2,1.8053,1.8053,0,
baseline,101,12,0.814329171491318,elderly,7,3,1.3555,1.3555,0,
baseline,102,12,0.9382392363354756,elderly,1,9,1.2668,1.2668,0,
baseline,103,12,0.30010692589416543,adult,0,2,1.738,1.738,0,
baseline,104,12,0.8126300272600911,elderly,4,4,1.4651,1.4651,0,
baseline,105,12,0.23441354547710377,adult,17,7,1.1004,1.1004,0,
baseline,106,12,0.5066140359967927,child,4,3,1.459,1.459,0,
baseline,107,12,0.5631658536919568,child,3,2,1.7387,1.7387,0,
baseline,108,12,0.23073770055214435,adult,7,2,1.7691,1.7691,0,
baseline,109,12,0.29657377246189087,adult,12,5,1.7355,1.7355,0,
baseline,110,12,0.27279255604127917,adult,2,6,1.4111,1.4111,0,
baseline,111,12,0.5291861555650081,child,15,6,1.5081,1.5081,0,
baseline,112,12,0.8908951292054481,elderly,7,4,1.4108,1.4108,0,
baseline,113,12,0.5158957569432061,child,7,8,1.2967,1.2967,0,
baseline,114,12,0.8593264155201461,elderly,15,7,1.2351,1.2351,0,
baseline,115,12,0.32052011433136096,adult,13,5,1.424,1.424,0,
baseline,116,12,0.5844185905950111,child,3,8,1.301,1.301,0,
baseline,117,12,0.24225311600942953,adult,10,6,1.4301,1.4301,0,
baseline,118,12,0.2089072670144541,adult,12,1,1.7406,1.7406,0,
baseline,119,12,0.9022295288833049,elderly,5,6,1.5334,1.5334,0,
baseline,120,12,0.5289935218684951,child,17,3,1.3901,1.3901,0,
baseline,121,12,0.42582414868915897,adult,6,2,1.7967,1.7967,0,
baseline,122,12,0.321155028793213,adult,0,9,1.2523,1.2523,0,
baseline,123,12,0.6995000220419753,child,19,9,1.2611,1.2611,0,
baseline,124,12,0.562529225395729,child,17,7,1.1004,1.1004,0,
baseline,125,12,0.8475195178808403,elderly,4,2,1.7629,1.7629,0,
baseline,126,12,0.5540215869676903,child,14,5,1.4728,1.4728,0,
baseline,127,12,0.766520446349269,elderly,18,3,1.4477,1.4477,0,
baseline,128,12,0.7416409671545062,elderly,16,8,1.269,1.269,0,
baseline,129,12,0.1865474786824886,adult,1,8,1.2349,1.2349,0,
baseline,130,12,0.5991072876975088,child,18,1,1.7989,1.7989,0,
baseline,131,12,0.6713434192845964,child,16,4,1.525,1.525,0,
baseline,132,12,0.26809246029419453,adult,5,2,1.6662,1.6662,0,
baseline,133,12,0.22890676933880374,adult,13,8,1.2263,1.2263,0,
baseline,134,12,0.21223556584054845,adult,0,4,1.4285,1.4285,0,
baseline,135,12,0.4871906993496808,child,10,7,1.3458,1.3458,0,
baseline,136,12,0.5813838397364346,child,3,5,1.4853,1.4853,0,
baseline,137,12,0.1834367475007917,adult,7,5,1.4222,1.4222,0,
baseline,138,12,0.30240291417804127,adult,15,6,1.5081,1.5081,0,
baseline,139,12,0.28188702499195395,adult,18,2,1.8346,1.8346,0,
baseline,140,12,0.3042444979413341,adult,6,9,1.1977,1.1977,0,
baseline,141,12,0.2410183959966361,adult,19,6,1.3944,1.3944,0,
baseline,142,12,0.25779477773074466,adult,16,4,1.525,1.525,0,
baseline,143,12,0.2024052019176551,adult,13,7,1.3061,1.3061,0,
baseline,144,12,0.8349906142726966,elderly,19,2,1.7091,1.7091,0,
baseline,145,12,0.23016660216907392,adult,14,1,1.6958,1.6958,0,
baseline,146,12,0.22633729077264053,adult,1,1,1.6957,1.6957,0,
baseline,147,12,0.18671782350320223,adult,15,0,1.7853,1.7853,0,
baseline,148,12,0.3265717377596302,adult,16,1,1.7279,1.7279,0,
baseline,149,12,0.5931363866533521,child,12,6,1.4245,1.4245,0,
baseline,150,12,0.33786967348278196,adult,10,2,1.855,1.855,0,
baseline,151,12,0.24434311120662164,adult,17,0,1.7646,1.7646,0,
baseline,152,12,0.3131721899623074,adult,13,6,1.4536,1.4536,0,
baseline,153,12,0.30482733918353766,adult,15,9,1.2562,1.2562,0,
baseline,154,12,0.5207407229993698,child,19,4,1.4298,1.4298,0,
baseline,155,12,0.2698840835350667,adult,7,4,1.4108,1.4108,0,
baseline,156,12,0.21854549526592404,adult,10,8,1.1974,1.1974,0,
baseline,157,12,0.7800885741958227,elderly,3,3,1.4888,1.4888,0,
baseline,158,12,0.22376698635368497,adult,8,9,1.3008,1.3008,0,
baseline,159,12,0.2490942753506871,adult,12,1,1.7406,1.7406,0,
baseline,160,12,0.23909707064169694,adult,16,3,1.5265,1.5265,0,
baseline,161,12,0.26816184340335836,adult,12,3,1.7263,1.7263,0,
baseline,162,12,0.5590101392326462,child,10,2,1.855,1.855,0,
baseline,163,12,0.2586620552478868,adult,15,4,1.4861,1.4861,0,
baseline,164,12,0.21874748549033007,adult,14,5,1.4728,1.4728,0,
baseline,165,12,0.26806801780654776,adult,1,5,1.4115,1.4115,0,
baseline,166,12,0.31453748099041595,adult,9,4,1.7626,1.7626,0,
baseline,167,12,0.5571003562232809,child,18,3,1.4477,1.4477,0,
baseline,168,12,0.28556981755657285,adult,9,6,1.3462,1.3462,0,
baseline,169,12,0.20289864310003097,adult,11,6,1.3545,1.3545,0,
baseline,170,12,0.2591235835153987,adult,9,8,1.2554,1.2554,0,
baseline,171,12,0.5403518780488572,child,0,1,1.787,1.787,0,
baseline,172,12,0.19710832762003697,adult,18,6,1.4323,1.4323,0,
baseline,173,12,0.7370654202189683,elderly,5,8,1.1897,1.1897,0,
baseline,174,12,0.5944522686442528,child,19,3,1.4717,1.4717,0,
baseline,175,12,0.27508362578769247,adult,0,1,1.787,1.787,0,
baseline,176,12,0.19711151507617047,adult,10,2,1.855,1.855,0,
baseline,177,12,0.2626617426734974,adult,5,5,1.4548,1.4548,0,
baseline,178,12,0.2950995521960962,adult,3,4,1.5485,1.5485,0,
baseline,179,12,0.3774069229558558,adult,17,4,1.5153,1.5153,0,
baseline,180,12,0.7054964868146433,elderly,16,9,1.2942,1.2942,0,
baseline,181,12,0.5168708354178837,child,16,0,1.7124,1.7124,0,
baseline,182,12,0.22452710037794926,adult,13,5,1.424,1.424,0,
baseline,183,12,0.24281444929542967,adult,18,5,1.4128,1.4128,0,
baseline,184,12,0.20656651882118987,adult,19,5,1.3715,1.3715,0,
baseline,185,12,0.895735664587469,elderly,12,0,1.7718,1.7718,0,
baseline,186,12,0.26608149821206883,adult,12,0,1.7718,1.7718,0,
baseline,187,12,0.22885027121419005,adult,2,2,1.7562,1.7562,0,
baseline,188,12,0.25818280463696514,adult,9,3,1.7059,1.7059,0,
baseline,189,12,0.25124888164635667,adult,3,9,1.3332,1.3332,0,
baseline,190,12,0.7388637748744878,elderly,4,8,1.2164,1.2164,0,
baseline,191,12,0.24355609940976028,adult,5,5,1.4548,1.4548,0,
baseline,192,12,0.2622858672661557,adult,1,6,1.4771,1.4771,0,
baseline,193,12,0.3114225338599181,adult,1,7,1.3741,1.3741,0,
baseline,194,12,0.7432938913438611,child,7,4,1.4108,1.4108,0,
baseline,195,12,0.26317722516719005,adult,7,7,1.2207,1.2207,0,
baseline,196,12,0.2246770526955429,adult,10,7,1.3458,1.3458,0,
baseline,197,12,0.5584044178321356,child,10,9,1.1376,1.1376,0,
baseline,198,12,0.2514953170246483,adult,9,4,1.7626,1.7626,0,
baseline,199,12,0.2899733601941726,adult,16,4,1.525,1.525,0,
baseline,200,12,0.25622285847923476,adult,8,5,1.723,1.723,0,
baseline,201,12,0.4521031631709903,adult,17,0,1.7646,1.7646,0,
baseline,202,12,0.1634121024151908,adult,19,7,1.3385,1.3385,0,
baseline,203,12,0.5626995559129596,child,14,1,1.6958,1.6958,0,
baseline,204,12,0.327120941806494,adult,15,9,1.2562,1.2562,0,
baseline,205,12,0.7857123878054436,elderly,4,7,1.1448,1.1448,0,
baseline,206,12,0.5939394270629585,child,4,6,1.4109,1.4109,0,
baseline,207,12,0.28709923820747085,adult,13,5,1.424,1.424,0,
baseline,208,12,0.39542716557746904,adult,19,3,1.4717,1.4717,0,
baseline,209,12,0.27359697560694635,adult,1,3,1.4672,1.4672,0,
baseline,210,12,0.9020130166851742,elderly,0,5,1.4653,1.4653,0,
baseline,211,12,0.2713101047676122,adult,7,6,1.4516,1.4516,0,
baseline,212,12,0.24736743242291168,adult,8,6,1.4577,1.4577,0,
baseline,213,12,0.6794396779816514,elderly,16,2,1.742,1.742,0,
baseline,214,12,0.30091251551864373,adult,0,0,1.6909,1.6909,0,
baseline,215,12,0.21670540748307351,adult,17,0,1.7646,1.7646,0,
baseline,216,12,0.3687606793764565,adult,3,5,1.4853,1.4853,0,
baseline,217,12,0.2538767051714499,adult,3,3,1.4888,1.4888,0,
baseline,218,12,0.2824197149857894,adult,0,6,1.4124,1.4124,0,
baseline,219,12,0.5636693672210529,child,7,3,1.3555,1.3555,0,
baseline,220,12,0.6948217456126036,child,11,7,1.3086,1.3086,0,
baseline,221,12,0.8780226911713226,elderly,13,5,1.424,1.424,0,
baseline,222,12,0.30180138271631185,adult,5,9,1.3018,1.3018,0,
baseline,223,12,0.19113770908623962,adult,2,0,1.7689,1.7689,0,
baseline,224,12,0.22956484340680797,adult,14,8,1.2558,1.2558,0,
baseline,225,12,0.2188924625952585,adult,9,9,1.1914,1.1914,0,
baseline,226,12,0.688413136429157,elderly,17,4,1.5153,1.5153,0,
baseline,227,12,0.7561906848382751,elderly,6,9,1.1977,1.1977,0,
baseline,228,12,0.566836488720734,child,13,1,1.7669,1.7669,0,
baseline,229,12,0.5049212893202911,child,2,2,1.7562,1.7562,0,
baseline,230,12,0.2379441270070261,adult,6,5,1.4087,1.4087,0,
baseline,231,12,0.21828841423349848,adult,2,5,1.4373,1.4373,0,
baseline,232,12,0.1839452306394218,adult,14,2,1.7614,1.7614,0,
baseline,233,12,0.29492040259128455,adult,7,2,1.7691,1.7691,0,
baseline,234,12,0.29013491932937124,adult,2,5,1.4373,1.4373,0,
baseline,235,12,0.34669130855252334,adult,12,8,1.3516,1.3516,0,
baseline,236,12,0.28232450555661204,adult,9,0,1.7973,1.7973,0,
baseline,237,12,0.5757509116895175,child,0,2,1.738,1.738,0,
baseline,238,12,0.5403723756597331,child,11,2,1.7292,1.7292,0,
baseline,239,12,0.5952182201485263,child,11,7,1.3086,1.3086,0,
baseline,0,13,0.5380812195557422,child,10,0,1.8565,1.8565,0,
baseline,1,13,0.5438885528571922,child,19,9,1.4934,1.4934,0,
baseline,2,13,0.7202561588196462,elderly,6,4,1.6436,1.6436,0,
baseline,3,13,0.216473321571373,adult,17,0,2.0,2.0,0,
baseline,4,13,0.179291256914281,adult,9,0,2.0,2.0,0,
baseline,5,13,0.7742080791371789,elderly,7,2,1.9774,1.9774,0,
baseline,6,13,0.6860132284779408,elderly,2,0,1.9517,1.9517,0,
baseline,7,13,0.24933523196076668,adult,13,4,1.6772,1.6772,0,
baseline,8,13,0.6343234811450121,child,4,1,1.9782,1.9782,0,
baseline,9,13,0.2937927377360272,adult,4,3,1.6642,1.6642,0,
baseline,10,13,0.29067965400666446,adult,15,4,1.5423,1.5423,0,
baseline,11,13,0.29337902378575376,adult,10,6,1.5981,1.5981,0,
baseline,12,13,0.2580821854764632,adult,6,9,1.4751,1.4751,0,
baseline,13,13,0.23208808428151181,adult,17,3,1.6089,1.6089,0,
baseline,14,13,0.22746461649058938,adult,17,8,1.4801,1.4801,0,
baseline,15,13,0.4919996898463789,child,15,6,1.6023,1.6023,0,
baseline,16,13,0.7297879386484595,child,3,5,1.6903,1.6903,0,
baseline,17,13,0.6910243835711712,elderly,16,0,1.8945,1.8945,0,
baseline,18,13,0.27290224990437284,adult,19,8,1.4139,1.4139,0,
baseline,19,13,0.5918994514851882,child,9,4,1.828,1.828,0,
baseline,20,13,0.20000931813748296,adult,14,5,1.5724,1.5724,0,
baseline,21,13,0.2566225962051309,adult,16,0,1.8945,1.8945,0,
baseline,22,13,0.2636593411524598,adult,1,7,1.442,1.442,0,
baseline,23,13,0.6949427075347202,child,14,7,1.426,1.426,0,
baseline,24,13,0.36652485810151314,adult,6,5,1.6946,1.6946,0,
baseline,25,13,0.2443193234562278,adult,0,2,1.8887,1.8887,0,
baseline,26,13,0.3010033863387559,adult,2,7,1.5038,1.5038,0,
baseline,27,13,0.264862699158784,adult,9,0,2.0,2.0,0,
baseline,28,13,0.25879019854094,adult,2,9,1.3746,1.3746,0,
baseline,29,13,0.31974955111962444,adult,0,7,1.3918,1.3918,0,
baseline,30,13,0.1555928571749553,adult,14,7,1.426,1.426,0,
baseline,31,13,0.548458082951535,child,14,6,1.5915,1.5915,0,
baseline,32,13,0.2544761312097897,adult,4,5,1.5986,1.5986,0,
baseline,33,13,0.3227939887511161,adult,15,9,1.3878,1.3878,0,
baseline,34,13,0.6558716694259125,child,15,9,1.3878,1.3878,0,
baseline,35,13,0.5492700374659585,child,9,7,1.4392,1.4392,0,
baseline,36,13,0.28742961388729216,adult,0,0,1.9805,1.9805,0,
baseline,37,13,0.862770385621313,elderly,3,4,1.6063,1.6063,0,
baseline,38,13,0.23693857704201632,adult,0,5,1.69,1.69,0,
baseline,39,13,0.2454791545887237,adult,3,8,1.5805,1.5805,0,
baseline,40,13,0.583334998890488,child,7,4,1.6905,1.6905,0,
baseline,41,13,0.2636638551640602,adult,7,3,1.6352,1.6352,0,
baseline,42,13,0.9350941601422765,elderly,12,8,1.5309,1.5309,0,
baseline,43,13,0.21562936030731708,adult,19,7,1.4266,1.4266,0,
baseline,44,13,0.5397436170004551,child,12,3,1.8601,1.8601,0,
baseline,45,13,0.18354442553252845,adult,0,2,1.8887,1.8887,0,
baseline,46,13,0.27255587776068274,adult,19,0,2.0,2.0,0,
baseline,47,13,0.30152879677991906,adult,12,5,1.919,1.919,0,
baseline,48,13,0.2424720207354753,adult,12,7,1.3601,1.3601,0,
baseline,49,13,0.7645513584523809,elderly,15,5,1.624,1.624,0,
baseline,50,13,0.41514306586559097,adult,11,8,1.3829,1.3829,0,
baseline,51,13,0.2061884568547753,adult,11,0,1.9732,1.9732,0,
baseline,52,13,0.31853752554381776,adult,7,8,1.4052,1.4052,0,
baseline,53,13,0.2638404878487771,adult,16,7,1.452,1.452,0,
baseline,54,13,0.21400695401395703,adult,0,3,1.6339,1.6339,0,
baseline,55,13,0.3026292881022382,adult,0,1,1.982,1.982,0,
baseline,56,13,0.7372548908762495,elderly,11,0,1.9732,1.9732,0,
baseline,57,13,0.2208870448850433,adult,7,0,1.8908,1.8908,0,
baseline,58,13,0.3144823244892736,adult,5,6,1.6688,1.6688,0,
baseline,59,13,0.22063955497119142,adult,13,1,1.8988,1.8988,0,
baseline,60,13,0.5166058535491507,child,17,3,1.6089,1.6089,0,
baseline,61,13,0.23464792877787313,adult,13,0,1.9287,1.9287,0,
baseline,62,13,0.7780271499327811,elderly,1,1,1.9196,1.9196,0,
baseline,63,13,0.7701272985546185,elderly,5,4,1.6829,1.6829,0,
baseline,64,13,0.260395348860413,adult,15,4,1.5423,1.5423,0,
baseline,65,13,0.18124989624959473,adult,17,9,1.4526,1.4526,0,
baseline,66,13,0.7479987221088478,elderly,8,9,1.453,1.453,0,
baseline,67,13,0.2747694705910339,adult,0,5,1.69,1.69,0,
baseline,68,13,0.2623728676439467,adult,16,1,1.945,1.945,0,
baseline,69,13,0.3475954363017591,adult,12,4,1.9066,1.9066,0,
baseline,70,13,0.18683697056304266,adult,7,9,1.4179,1.4179,0,
baseline,71,13,0.2252873014963322,adult,8,3,1.867,1.867,0,
baseline,72,13,0.3073174185068305,adult,3,6,1.6077,1.6077,0,
baseline,73,13,0.28651314785661347,adult,19,3,1.6361,1.6361,0,
baseline,74,13,0.7497164804572996,elderly,0,7,1.3918,1.3918,0,
baseline,75,13,0.8576126643135189,elderly,13,2,1.8653,1.8653,0,
baseline,76,13,0.24339714453787592,adult,3,5,1.6903,1.6903,0,
baseline,77,13,0.5658695094941405,child,6,3,1.6241,1.6241,0,
baseline,78,13,0.2557292455827229,adult,19,2,1.9609,1.9609,0,
baseline,79,13,0.31274852127145286,adult,4,5,1.5986,1.5986,0,
baseline,80,13,0.24192319037630758,adult,0,0,1.9805,1.9805,0,
baseline,81,13,0.7495257436955758,elderly,19,6,1.7064,1.7064,0,
baseline,82,13,0.2094635281564155,adult,16,1,1.945,1.945,0,
baseline,83,13,0.2368250785688548,adult,12,1,1.8863,1.8863,0,
baseline,84,13,0.7597628712547879,elderly,3,7,1.3757,1.3757,0,
